timestamp,azure_region,service_type,demand_units,capacity_allocator,cost_usd,service_availability_pct,customer_demand_urgency,sla_priority_level
2023-11-16 08:00:00,Europe-North,Compute,538,Hybrid,448.13,95.33,High,Mission-Critical
2023-11-16 09:00:00,US-West,Storage,808,Manual,4336.98,95.18,High,Premium
2023-11-16 10:00:00,Europe-North,Storage,811,Hybrid,3091.1,96.94,Low,Standard
2023-11-16 11:00:00,US-West,Storage,765,Manual,4915.72,95.76,Medium,Mission-Critical
2023-11-16 12:00:00,US-East,Storage,483,Auto,4267.21,97.83,Medium,Mission-Critical
2023-11-16 13:00:00,US-West,Compute,681,Hybrid,4361.2,96.69,Low,Standard
2023-11-16 14:00:00,US-West,Compute,259,Manual,3029.46,96.04,High,Standard
2023-11-16 15:00:00,India-West,Storage,531,Hybrid,496.62,99.99,Low,Standard
2023-11-16 16:00:00,Europe-North,Storage,963,Hybrid,4575.64,96.71,Medium,Mission-Critical
2023-11-16 17:00:00,US-West,Compute,495,Manual,677.64,98.21,Medium,Premium
2023-11-16 18:00:00,US-East,Compute,714,Auto,2634.02,99.37,High,Mission-Critical
2023-11-16 19:00:00,India-South,Storage,587,Auto,4298.59,99.61,Low,Premium
2023-11-16 20:00:00,US-West,Compute,847,Auto,2414.8,97.05,Medium,Mission-Critical
2023-11-16 21:00:00,Europe-North,Compute,288,Auto,911.78,99.88,Low,Mission-Critical
2023-11-16 22:00:00,India-West,Compute,517,Auto,1928.66,98.62,Medium,Standard
2023-11-16 23:00:00,US-East,Storage,442,Auto,4943.1,97.92,Medium,Standard
2023-11-17 00:00:00,India-West,Storage,460,Hybrid,4998.82,98.47,Medium,Premium
2023-11-17 01:00:00,India-South,Storage,208,Hybrid,3583.09,96.8,Low,Mission-Critical
2023-11-17 02:00:00,US-West,Storage,948,Manual,4451.16,97.12,Low,Mission-Critical
2023-11-17 03:00:00,US-West,Storage,400,Auto,316.61,97.93,High,Premium
2023-11-17 04:00:00,Europe-North,Compute,467,Auto,1452.26,96.63,Low,Premium
2023-11-17 05:00:00,US-West,Compute,354,Auto,1907.9,98.84,Low,Mission-Critical
2023-11-17 06:00:00,US-East,Compute,415,Manual,158.79,96.26,Medium,Premium
2023-11-17 07:00:00,India-South,Storage,804,Hybrid,1947.11,98.98,High,Standard
2023-11-17 08:00:00,India-West,Compute,170,Hybrid,555.85,95.76,High,Premium
2023-11-17 09:00:00,India-South,Storage,368,Auto,2635.31,96.09,Low,Mission-Critical
2023-11-17 10:00:00,US-West,Storage,945,Hybrid,121.65,98.77,Low,Standard
2023-11-17 11:00:00,India-West,Storage,600,Hybrid,1425.2,96.32,Low,Standard
2023-11-17 12:00:00,Europe-North,Storage,308,Hybrid,4344.79,98.98,Low,Mission-Critical
2023-11-17 13:00:00,India-South,Storage,577,Auto,1143.98,98.92,Low,Standard
2023-11-17 14:00:00,India-West,Storage,275,Hybrid,417.73,96.29,High,Standard
2023-11-17 15:00:00,India-West,Compute,338,Hybrid,1323.68,95.37,High,Standard
2023-11-17 16:00:00,India-West,Storage,992,Manual,4155.04,95.83,High,Standard
2023-11-17 17:00:00,US-East,Compute,709,Auto,2977.22,98.76,Medium,Premium
2023-11-17 18:00:00,India-South,Storage,958,Hybrid,2971.76,99.23,Medium,Premium
2023-11-17 19:00:00,India-West,Compute,541,Auto,102.81,96.92,Low,Standard
2023-11-17 20:00:00,India-South,Storage,700,Hybrid,2413.54,95.82,Medium,Mission-Critical
2023-11-17 21:00:00,India-West,Storage,863,Auto,1401.53,95.38,High,Mission-Critical
2023-11-17 22:00:00,Europe-North,Compute,591,Hybrid,1747.42,96.08,Low,Premium
2023-11-17 23:00:00,Europe-North,Storage,198,Hybrid,3033.56,99.9,Medium,Mission-Critical
2023-11-18 00:00:00,Europe-North,Storage,428,Manual,4384.26,95.85,High,Premium
2023-11-18 01:00:00,US-West,Compute,425,Auto,990.12,95.43,Low,Premium
2023-11-18 02:00:00,India-West,Compute,544,Hybrid,3864.29,98.93,Low,Standard
2023-11-18 03:00:00,US-West,Storage,765,Manual,339.62,98.08,High,Premium
2023-11-18 04:00:00,India-South,Compute,394,Manual,1700.97,97.67,High,Premium
2023-11-18 05:00:00,US-West,Compute,541,Auto,1172.67,97.24,Medium,Mission-Critical
2023-11-18 06:00:00,India-South,Storage,894,Auto,4586.36,98.51,High,Mission-Critical
2023-11-18 07:00:00,India-South,Compute,907,Manual,972.19,98.49,High,Premium
2023-11-18 08:00:00,India-South,Storage,990,Auto,2935.3,97.12,High,Premium
2023-11-18 09:00:00,US-West,Compute,130,Auto,907.44,96.17,Low,Standard
2023-11-18 10:00:00,India-West,Storage,230,Auto,2420.07,99.21,High,Premium
2023-11-18 11:00:00,US-West,Storage,827,Hybrid,2125.66,95.82,High,Mission-Critical
2023-11-18 12:00:00,India-West,Storage,626,Auto,302.65,97.67,Low,Premium
2023-11-18 13:00:00,India-West,Compute,537,Auto,4146.75,98.46,Low,Standard
2023-11-18 14:00:00,India-South,Storage,425,Manual,3922.55,98.19,Low,Premium
2023-11-18 15:00:00,US-West,Compute,366,Manual,1461.51,98.09,Low,Mission-Critical
2023-11-18 16:00:00,India-West,Storage,385,Manual,3108.58,98.31,Low,Premium
2023-11-18 17:00:00,Europe-North,Storage,390,Auto,1877.08,99.38,High,Standard
2023-11-18 18:00:00,India-West,Storage,467,Auto,3869.21,96.83,High,Mission-Critical
2023-11-18 19:00:00,Europe-North,Compute,585,Manual,3493.17,98.14,Medium,Premium
2023-11-18 20:00:00,US-West,Storage,654,Manual,543.29,98.48,High,Premium
2023-11-18 21:00:00,US-West,Storage,267,Hybrid,4236.52,97.95,Low,Standard
2023-11-18 22:00:00,US-West,Compute,960,Hybrid,979.19,99.52,High,Mission-Critical
2023-11-18 23:00:00,India-West,Storage,570,Hybrid,953.14,98.27,High,Premium
2023-11-19 00:00:00,US-East,Storage,866,Auto,3695.36,97.12,Medium,Standard
2023-11-19 01:00:00,India-West,Compute,269,Auto,997.93,99.23,Low,Mission-Critical
2023-11-19 02:00:00,India-West,Compute,986,Manual,699.75,97.45,High,Premium
2023-11-19 03:00:00,India-South,Compute,870,Hybrid,1744.36,97.65,Medium,Premium
2023-11-19 04:00:00,India-South,Storage,445,Auto,4209.69,97.91,High,Standard
2023-11-19 05:00:00,India-West,Compute,177,Hybrid,966.36,96.61,High,Premium
2023-11-19 06:00:00,Europe-North,Storage,950,Hybrid,1761.46,98.61,High,Mission-Critical
2023-11-19 07:00:00,India-South,Storage,184,Auto,1502.64,95.49,Medium,Mission-Critical
2023-11-19 08:00:00,India-West,Compute,991,Hybrid,1844.7,99.34,High,Standard
2023-11-19 09:00:00,US-East,Compute,760,Manual,3599.93,98.77,High,Premium
2023-11-19 10:00:00,Europe-North,Storage,300,Manual,2086.78,96.77,Medium,Mission-Critical
2023-11-19 11:00:00,US-West,Compute,688,Auto,3821.93,96.13,Low,Standard
2023-11-19 12:00:00,India-West,Compute,460,Hybrid,3237.98,96.94,Low,Standard
2023-11-19 13:00:00,India-West,Storage,861,Manual,1869.39,99.03,High,Standard
2023-11-19 14:00:00,Europe-North,Compute,664,Hybrid,2217.98,95.16,Medium,Premium
2023-11-19 15:00:00,India-South,Compute,911,Manual,3547.75,97.34,High,Standard
2023-11-19 16:00:00,India-South,Compute,401,Manual,2720.3,96.27,High,Premium
2023-11-19 17:00:00,India-South,Storage,392,Hybrid,4354.87,99.37,Medium,Standard
2023-11-19 18:00:00,US-West,Compute,393,Auto,4672.6,97.07,Low,Mission-Critical
2023-11-19 19:00:00,Europe-North,Compute,208,Auto,3616.77,98.49,Medium,Premium
2023-11-19 20:00:00,Europe-North,Storage,464,Auto,4947.11,96.79,Medium,Mission-Critical
2023-11-19 21:00:00,India-South,Storage,699,Hybrid,3023.03,96.65,High,Standard
2023-11-19 22:00:00,India-South,Storage,777,Hybrid,295.17,96.63,Medium,Premium
2023-11-19 23:00:00,US-East,Storage,593,Hybrid,2573.78,98.39,Medium,Mission-Critical
2023-11-20 00:00:00,US-East,Compute,366,Auto,1227.05,99.82,High,Premium
2023-11-20 01:00:00,India-West,Storage,192,Hybrid,1735.19,96.04,Medium,Standard
2023-11-20 02:00:00,India-West,Storage,784,Auto,2501.34,98.22,Medium,Premium
2023-11-20 03:00:00,Europe-North,Compute,163,Manual,1545.75,96.33,Medium,Premium
2023-11-20 04:00:00,Europe-North,Storage,527,Auto,1617.15,97.75,Low,Premium
2023-11-20 05:00:00,US-West,Storage,737,Auto,2069.88,97.71,Medium,Premium
2023-11-20 06:00:00,US-West,Compute,467,Auto,1503.64,97.25,Medium,Standard
2023-11-20 07:00:00,US-East,Storage,841,Hybrid,930.55,97.49,Medium,Premium
2023-11-20 08:00:00,India-West,Storage,204,Auto,3851.25,99.4,High,Standard
2023-11-20 09:00:00,US-East,Compute,308,Manual,2036.54,95.44,High,Premium
2023-11-20 10:00:00,US-East,Compute,673,Manual,4175.61,99.15,High,Mission-Critical
2023-11-20 11:00:00,India-West,Compute,851,Manual,4425.31,97.31,High,Premium
2023-11-20 12:00:00,US-West,Compute,573,Manual,3779.72,96.67,Low,Standard
2023-11-20 13:00:00,India-West,Compute,160,Manual,2043.7,95.89,High,Mission-Critical
2023-11-20 14:00:00,India-South,Compute,445,Manual,3634.48,99.07,High,Mission-Critical
2023-11-20 15:00:00,India-South,Compute,111,Auto,860.58,97.96,Medium,Mission-Critical
2023-11-20 16:00:00,India-South,Compute,565,Hybrid,3339.47,98.64,Medium,Standard
2023-11-20 17:00:00,Europe-North,Compute,748,Hybrid,2089.56,96.57,High,Standard
2023-11-20 18:00:00,US-West,Compute,294,Manual,3312.66,96.96,High,Mission-Critical
2023-11-20 19:00:00,US-West,Compute,173,Auto,3798.47,99.57,Medium,Standard
2023-11-20 20:00:00,Europe-North,Compute,974,Manual,2857.16,99.81,High,Mission-Critical
2023-11-20 21:00:00,US-East,Storage,485,Manual,3248.15,98.7,Low,Premium
2023-11-20 22:00:00,India-South,Compute,235,Manual,1146.29,98.75,Medium,Mission-Critical
2023-11-20 23:00:00,India-South,Compute,983,Manual,3004.23,98.47,High,Standard
2023-11-21 00:00:00,US-East,Compute,654,Hybrid,2356.32,97.94,Medium,Mission-Critical
2023-11-21 01:00:00,India-West,Compute,535,Hybrid,2197.46,97.98,High,Mission-Critical
2023-11-21 02:00:00,India-West,Compute,138,Auto,2110.55,99.82,Low,Premium
2023-11-21 03:00:00,US-West,Storage,642,Auto,1623.53,98.75,Low,Standard
2023-11-21 04:00:00,Europe-North,Storage,753,Manual,1596.14,98.28,Low,Mission-Critical
2023-11-21 05:00:00,US-West,Storage,419,Hybrid,3528.56,95.95,Medium,Standard
2023-11-21 06:00:00,India-West,Storage,970,Manual,2833.22,99.89,High,Standard
2023-11-21 07:00:00,US-East,Compute,964,Hybrid,246.77,97.6,Medium,Standard
2023-11-21 08:00:00,US-West,Storage,655,Hybrid,337.77,99.72,Medium,Premium
2023-11-21 09:00:00,India-South,Storage,799,Auto,2893.58,98.57,Medium,Standard
2023-11-21 10:00:00,India-South,Compute,452,Auto,4246.79,95.2,Low,Standard
2023-11-21 11:00:00,US-East,Storage,613,Hybrid,315.49,97.69,Low,Standard
2023-11-21 12:00:00,India-West,Storage,582,Auto,2585.31,99.46,High,Premium
2023-11-21 13:00:00,India-South,Compute,515,Manual,4270.56,95.26,Low,Standard
2023-11-21 14:00:00,India-South,Compute,903,Hybrid,121.8,99.33,High,Standard
2023-11-21 15:00:00,Europe-North,Storage,922,Hybrid,1451.39,98.07,High,Premium
2023-11-21 16:00:00,US-West,Compute,469,Hybrid,4607.61,95.22,Low,Premium
2023-11-21 17:00:00,India-West,Storage,442,Manual,499.2,96.87,Low,Mission-Critical
2023-11-21 18:00:00,US-West,Compute,424,Hybrid,3074.28,95.15,Low,Standard
2023-11-21 19:00:00,India-West,Storage,466,Auto,2586.17,95.01,High,Mission-Critical
2023-11-21 20:00:00,India-South,Storage,435,Manual,843.23,99.48,Medium,Premium
2023-11-21 21:00:00,Europe-North,Storage,395,Hybrid,308.19,98.74,High,Standard
2023-11-21 22:00:00,US-West,Compute,123,Manual,2562.68,96.45,High,Mission-Critical
2023-11-21 23:00:00,India-South,Compute,984,Manual,3702.14,95.57,Medium,Premium
2023-11-22 00:00:00,India-West,Storage,541,Auto,968.49,95.27,High,Standard
2023-11-22 01:00:00,US-West,Compute,203,Auto,3487.47,99.59,High,Premium
2023-11-22 02:00:00,US-West,Compute,511,Auto,2777.28,98.13,Low,Mission-Critical
2023-11-22 03:00:00,India-South,Storage,673,Hybrid,1853.45,95.8,Low,Premium
2023-11-22 04:00:00,US-West,Compute,764,Hybrid,3355.71,98.41,Medium,Mission-Critical
2023-11-22 05:00:00,Europe-North,Compute,874,Auto,1040.69,99.99,Low,Premium
2023-11-22 06:00:00,Europe-North,Storage,393,Auto,2338.96,98.94,Low,Standard
2023-11-22 07:00:00,India-South,Storage,986,Hybrid,2791.59,97.23,Low,Mission-Critical
2023-11-22 08:00:00,India-West,Compute,342,Auto,2347.61,99.07,Medium,Premium
2023-11-22 09:00:00,India-South,Compute,441,Manual,2047.76,98.72,Medium,Standard
2023-11-22 10:00:00,Europe-North,Compute,953,Manual,3730.48,95.44,Low,Premium
2023-11-22 11:00:00,US-East,Storage,958,Manual,3314.89,99.63,High,Standard
2023-11-22 12:00:00,US-East,Compute,732,Hybrid,3233.36,99.42,Medium,Mission-Critical
2023-11-22 13:00:00,US-West,Compute,964,Auto,4469.82,97.95,Medium,Standard
2023-11-22 14:00:00,US-West,Compute,272,Manual,4968.15,97.54,High,Premium
2023-11-22 15:00:00,US-East,Compute,515,Hybrid,2879.3,96.14,High,Premium
2023-11-22 16:00:00,Europe-North,Compute,202,Auto,1806.51,99.17,Low,Premium
2023-11-22 17:00:00,US-West,Compute,259,Auto,3916.49,97.16,High,Mission-Critical
2023-11-22 18:00:00,India-South,Storage,356,Manual,796.29,97.9,High,Premium
2023-11-22 19:00:00,India-South,Storage,813,Auto,2613.25,95.85,High,Standard
2023-11-22 20:00:00,Europe-North,Storage,656,Auto,2670.09,96.07,Low,Premium
2023-11-22 21:00:00,US-West,Compute,675,Manual,4918.99,99.93,Low,Premium
2023-11-22 22:00:00,India-South,Compute,295,Manual,4955.93,97.47,Low,Standard
2023-11-22 23:00:00,US-West,Storage,490,Auto,4016.15,99.08,Low,Premium
2023-11-23 00:00:00,US-West,Storage,169,Hybrid,2417.78,99.15,Medium,Premium
2023-11-23 01:00:00,India-South,Storage,792,Hybrid,2781.41,99.91,Low,Standard
2023-11-23 02:00:00,US-East,Storage,942,Manual,1666.73,99.91,Low,Mission-Critical
2023-11-23 03:00:00,India-South,Storage,346,Auto,4166.24,97.28,High,Mission-Critical
2023-11-23 04:00:00,Europe-North,Compute,428,Manual,3758.08,99.75,Low,Standard
2023-11-23 05:00:00,India-West,Compute,257,Hybrid,3879.98,96.83,Low,Mission-Critical
2023-11-23 06:00:00,India-South,Compute,797,Hybrid,779.51,98.04,High,Standard
2023-11-23 07:00:00,US-West,Compute,842,Auto,2053.31,99.11,Low,Standard
2023-11-23 08:00:00,US-West,Compute,684,Manual,2733.02,99.57,High,Mission-Critical
2023-11-23 09:00:00,India-South,Storage,154,Manual,710.82,97.62,Medium,Mission-Critical
2023-11-23 10:00:00,India-West,Storage,585,Hybrid,1906.25,97.09,High,Premium
2023-11-23 11:00:00,India-South,Compute,342,Manual,528.42,98.64,High,Premium
2023-11-23 12:00:00,India-West,Storage,913,Manual,4798.32,97.28,Medium,Standard
2023-11-23 13:00:00,India-West,Compute,452,Manual,3781.19,98.36,High,Premium
2023-11-23 14:00:00,Europe-North,Compute,509,Auto,3141.67,99.02,High,Premium
2023-11-23 15:00:00,US-West,Storage,826,Hybrid,1103.8,99.21,Medium,Premium
2023-11-23 16:00:00,US-West,Compute,114,Manual,1737.22,96.27,High,Premium
2023-11-23 17:00:00,India-West,Compute,246,Auto,807.98,97.86,Medium,Premium
2023-11-23 18:00:00,US-West,Compute,589,Manual,2726.99,95.13,Medium,Premium
2023-11-23 19:00:00,US-East,Storage,755,Manual,4120.53,98.99,Medium,Standard
2023-11-23 20:00:00,India-West,Storage,124,Hybrid,193.28,95.63,Low,Mission-Critical
2023-11-23 21:00:00,US-West,Compute,710,Auto,606.21,99.36,Medium,Standard
2023-11-23 22:00:00,US-East,Compute,790,Manual,1223.81,97.03,High,Mission-Critical
2023-11-23 23:00:00,Europe-North,Storage,432,Hybrid,3598.93,95.84,Low,Standard
2023-11-24 00:00:00,US-West,Storage,273,Auto,4480.5,98.98,High,Mission-Critical
2023-11-24 01:00:00,US-East,Storage,874,Manual,3789.76,96.0,Medium,Premium
2023-11-24 02:00:00,India-South,Storage,389,Hybrid,2672.24,96.97,Low,Mission-Critical
2023-11-24 03:00:00,India-South,Compute,669,Manual,615.05,97.83,High,Standard
2023-11-24 04:00:00,US-East,Compute,945,Manual,3799.08,96.8,Low,Standard
2023-11-24 05:00:00,India-West,Compute,890,Auto,617.63,95.9,Low,Standard
2023-11-24 06:00:00,India-West,Storage,244,Hybrid,1803.68,97.03,Medium,Premium
2023-11-24 07:00:00,US-West,Storage,221,Auto,1609.16,95.72,Low,Standard
2023-11-24 08:00:00,India-South,Compute,126,Manual,1860.19,98.6,High,Premium
2023-11-24 09:00:00,India-West,Storage,165,Hybrid,1714.69,95.86,Low,Premium
2023-11-24 10:00:00,India-West,Compute,200,Manual,3868.98,97.41,Low,Premium
2023-11-24 11:00:00,India-South,Storage,487,Manual,941.45,97.8,Medium,Standard
2023-11-24 12:00:00,Europe-North,Compute,193,Manual,4244.65,99.73,Medium,Mission-Critical
2023-11-24 13:00:00,India-West,Compute,166,Hybrid,4305.48,95.39,Medium,Premium
2023-11-24 14:00:00,US-East,Compute,349,Manual,2505.54,99.65,Medium,Standard
2023-11-24 15:00:00,US-West,Compute,241,Hybrid,620.13,96.04,Medium,Mission-Critical
2023-11-24 16:00:00,India-West,Storage,366,Manual,2919.5,99.2,Low,Mission-Critical
2023-11-24 17:00:00,India-West,Compute,651,Auto,4122.56,95.45,Medium,Standard
2023-11-24 18:00:00,Europe-North,Compute,314,Hybrid,1518.42,99.94,Low,Standard
2023-11-24 19:00:00,US-East,Compute,588,Manual,4204.96,99.04,Medium,Premium
2023-11-24 20:00:00,US-West,Compute,595,Auto,3416.9,95.31,Medium,Standard
2023-11-24 21:00:00,India-West,Storage,579,Hybrid,4937.51,96.07,High,Standard
2023-11-24 22:00:00,US-West,Compute,742,Auto,4141.09,97.74,Medium,Premium
2023-11-24 23:00:00,India-South,Compute,589,Manual,1087.35,97.62,Medium,Standard
2023-11-25 00:00:00,India-West,Storage,100,Auto,2300.12,98.15,Low,Premium
2023-11-25 01:00:00,India-West,Compute,108,Manual,607.19,97.32,Low,Mission-Critical
2023-11-25 02:00:00,India-South,Compute,979,Manual,441.39,98.67,Medium,Premium
2023-11-25 03:00:00,Europe-North,Compute,940,Hybrid,3559.67,96.74,Medium,Mission-Critical
2023-11-25 04:00:00,India-West,Compute,479,Manual,4573.37,95.88,High,Mission-Critical
2023-11-25 05:00:00,US-West,Storage,943,Manual,4870.52,95.17,High,Mission-Critical
2023-11-25 06:00:00,US-East,Storage,996,Hybrid,1425.29,96.62,Low,Premium
2023-11-25 07:00:00,US-West,Storage,243,Hybrid,1088.68,97.13,Low,Mission-Critical
2023-11-25 08:00:00,Europe-North,Storage,961,Manual,2845.08,98.3,Low,Premium
2023-11-25 09:00:00,US-East,Storage,939,Manual,1084.21,99.03,Low,Premium
2023-11-25 10:00:00,US-West,Storage,401,Hybrid,1549.94,96.2,Low,Premium
2023-11-25 11:00:00,US-West,Compute,749,Hybrid,4202.41,97.47,High,Premium
2023-11-25 12:00:00,India-South,Compute,516,Auto,4071.27,96.17,High,Standard
2023-11-25 13:00:00,Europe-North,Compute,969,Auto,4485.86,99.76,Low,Premium
2023-11-25 14:00:00,India-South,Compute,908,Auto,2462.99,98.24,High,Mission-Critical
2023-11-25 15:00:00,US-East,Storage,278,Hybrid,2864.02,98.39,High,Standard
2023-11-25 16:00:00,India-South,Compute,377,Hybrid,3875.89,97.66,Low,Standard
2023-11-25 17:00:00,Europe-North,Compute,243,Hybrid,1272.4,96.41,Medium,Standard
2023-11-25 18:00:00,India-West,Storage,438,Auto,4133.16,96.0,Low,Premium
2023-11-25 19:00:00,India-West,Compute,558,Manual,186.03,98.28,Low,Standard
2023-11-25 20:00:00,US-East,Compute,801,Manual,4008.53,99.61,Low,Mission-Critical
2023-11-25 21:00:00,India-West,Storage,430,Manual,3901.95,96.06,High,Standard
2023-11-25 22:00:00,India-South,Compute,369,Hybrid,1578.72,97.86,Low,Standard
2023-11-25 23:00:00,US-East,Compute,286,Manual,3666.77,97.65,Medium,Standard
2023-11-26 00:00:00,Europe-North,Storage,765,Manual,1148.57,98.21,Low,Mission-Critical
2023-11-26 01:00:00,US-East,Compute,271,Hybrid,2923.54,97.94,Low,Premium
2023-11-26 02:00:00,US-East,Compute,503,Hybrid,3532.88,96.36,Medium,Premium
2023-11-26 03:00:00,US-West,Compute,567,Hybrid,3602.02,98.46,High,Premium
2023-11-26 04:00:00,US-West,Compute,346,Hybrid,4916.38,96.36,High,Mission-Critical
2023-11-26 05:00:00,US-East,Compute,622,Hybrid,991.83,98.26,Low,Standard
2023-11-26 06:00:00,India-West,Storage,658,Auto,2455.91,96.5,Medium,Mission-Critical
2023-11-26 07:00:00,US-West,Compute,877,Hybrid,4412.51,95.41,High,Premium
2023-11-26 08:00:00,Europe-North,Compute,928,Manual,2851.41,95.64,High,Mission-Critical
2023-11-26 09:00:00,India-South,Compute,210,Manual,4394.31,99.17,Medium,Premium
2023-11-26 10:00:00,US-West,Storage,912,Auto,2226.89,95.61,Medium,Mission-Critical
2023-11-26 11:00:00,US-East,Storage,402,Hybrid,3997.22,96.65,Medium,Mission-Critical
2023-11-26 12:00:00,India-West,Storage,985,Manual,4363.24,96.44,High,Standard
2023-11-26 13:00:00,India-South,Compute,572,Manual,4247.55,95.29,Low,Standard
2023-11-26 14:00:00,US-West,Compute,890,Hybrid,4369.69,98.0,Medium,Mission-Critical
2023-11-26 15:00:00,India-West,Compute,391,Auto,1175.82,98.99,Low,Mission-Critical
2023-11-26 16:00:00,India-West,Compute,351,Hybrid,2251.02,99.96,Medium,Standard
2023-11-26 17:00:00,India-West,Compute,687,Hybrid,955.4,99.68,Medium,Standard
2023-11-26 18:00:00,US-East,Storage,274,Hybrid,984.65,95.25,Medium,Mission-Critical
2023-11-26 19:00:00,Europe-North,Compute,208,Hybrid,2490.35,96.29,Medium,Mission-Critical
2023-11-26 20:00:00,India-West,Compute,439,Hybrid,4804.43,97.06,Low,Standard
2023-11-26 21:00:00,India-South,Storage,947,Auto,3000.37,99.38,High,Premium
2023-11-26 22:00:00,US-West,Storage,113,Manual,4283.84,96.8,High,Standard
2023-11-26 23:00:00,India-South,Storage,792,Hybrid,4692.2,97.85,Low,Premium
2023-11-27 00:00:00,US-East,Storage,421,Manual,524.22,98.3,Medium,Premium
2023-11-27 01:00:00,US-East,Storage,883,Manual,894.11,96.49,Medium,Mission-Critical
2023-11-27 02:00:00,India-South,Compute,142,Hybrid,1525.12,97.91,High,Premium
2023-11-27 03:00:00,Europe-North,Compute,560,Manual,3122.21,95.25,Low,Mission-Critical
2023-11-27 04:00:00,US-East,Compute,201,Hybrid,402.47,97.4,Low,Standard
2023-11-27 05:00:00,US-East,Compute,724,Hybrid,3954.61,96.89,High,Mission-Critical
2023-11-27 06:00:00,India-South,Compute,804,Hybrid,412.56,96.78,Medium,Mission-Critical
2023-11-27 07:00:00,US-East,Storage,108,Auto,876.32,96.17,Medium,Premium
